time,x,y,theta,particle
7.747105966162065,44.257550767962066,54.15524172765694,-9.535019048387673,0
7.791629563668744,45.18065147922894,54.00139160911246,-6.640062677429595,0
7.836153161175423,46.15503556334398,53.84754149056798,-3.861185546228577,0
7.880676758682101,47.129419647459024,53.74497474487166,-1.6359703325990491,0
7.92520035618878,48.0525203587259,53.6936913720235,1.0123414390988987,0
7.969723953695459,48.97562106999278,53.6936913720235,2.1404042228998237,0
8.014247551202137,49.89872178125966,53.6936913720235,5.749868328334705,0
8.058771148708816,50.82182249252654,53.796258117719816,4.734832954607399,0
8.103294746215495,51.79620657664158,53.796258117719816,9.551125266975504,0
8.147818343722172,52.71930728790846,53.9501082362643,9.124604453460483,0
8.19234194122885,53.6936913720235,54.05267498196062,11.172586780782108,0
8.236865538735529,54.61679208329038,54.2065251005051,14.804536976616637,0
8.281389136242208,55.4886094217091,54.4629419647459,14.854783043513015,0
8.325912733748886,56.411710132975976,54.7193588289867,15.138532380669307,0
8.370436331255565,57.2835274713947,54.924492320379336,18.63325610711326,0
8.414959928762244,58.15534480981342,55.18090918462014,22.045369480668487,0
8.459483526268922,59.0784455210803,55.53989279455726,22.657909361279994,0
8.504007123775601,60.001546232347174,55.89887640449438,24.3453956238801,0
8.54853072128228,60.873363570765896,56.30914338727966,28.088715635805787,0
8.593054318788958,61.69389753633646,56.770693742913096,27.11091262798772,0
8.637577916295637,62.56571487475517,57.18096072569838,31.095460969010457,0
8.682101513802316,63.386248840325734,57.64251108133182,31.794663686447702,0
8.726625111308994,64.2067828058963,58.15534480981342,32.4612518531987,0
8.771148708815671,65.02731677146686,58.66817853829502,35.46193628345929,0
8.81567230632235,65.7452839913411,59.23229563962478,36.13703272432382,0
8.860195903829029,66.46325121121534,59.79641274095454,39.765092585132614,0
8.904719501335707,67.23250180393774,60.411813215132455,41.71586776031827,0
8.949243098842386,67.95046902381198,61.02721368931038,43.84553920565149,0
8.993766696349065,68.61715287083805,61.69389753633646,45.9961904277897,0
9.038290293855743,69.3351200907123,62.4118647562107,48.193821998577576,0
9.082813891362422,69.95052056489021,63.12983197608494,49.49910673502052,0
9.1273374888691,70.56592103906813,63.89908256880734,52.47878967927249,0
9.17186108637578,71.13003814039789,64.61704978868157,54.69732221093928,0
9.216384683882458,71.69415524172766,65.33501700855581,57.340707939635536,0
9.260908281389137,72.15570559736109,66.10426760127821,56.832788375134214,0
9.305431878895815,72.71982269869085,66.97608493969693,58.769958105705086,0
9.349955476402492,73.23265642717246,67.84790227811565,61.34556583938843,0
9.39447907390917,73.64292340995773,68.66843624368622,64.3227375012495,0
9.43900267141585,74.10447376559117,69.54025358210494,64.34171278753483,0
9.483526268922528,74.4634573755283,70.3607875476755,65.78250957192465,0
9.528049866429207,74.8224409854654,71.18132151324605,66.98775371851218,0
9.572573463935885,75.2327079682507,72.15570559736109,68.36787842491526,0
9.617097061442564,75.54040820533965,73.13008968147614,69.88472851558073,0
9.661620658949243,75.84810844242861,74.00190701989486,73.98769152122908,0
9.706144256455921,76.10452530666942,74.92500773116173,74.55997497468222,0
9.7506678539626,76.3609421709102,75.84810844242861,78.6952933358442,0
9.795191451469279,76.46350891660653,76.71992578084733,81.04411610691807,0
9.839715048975958,76.51479228945469,77.18147613648077,89.95986754367767,0
9.884238646482636,76.46350891660653,77.33532625502525,95.64994905166456,0
9.928762243989315,76.46350891660653,77.38660962787341,97.10993718980245,0
9.973285841495992,76.46350891660653,77.38660962787341,97.00196787789234,0
